client_id,le_id,sub_prof_id,orig_customer_name,customer_name,cust_seg,cust_seg_desc,status_code,onboard_date,client_size,inc_num,mth_end,src,cty
C100156,LE157,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,30,Business Clients,Active,27-08-2012,Small,DEFAULT,14-04-2010,SCI,SG
C100157,LE158,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,MM,Middle market,Active,15-05-2007,Medium,DEFAULT,22-09-2019,SCI,SG
C100158,LE159,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,E,Commodity Traders & Agriculture,Active,03-08-2023,Large,DEFAULT,24-04-2020,SCI,SG
C100159,LE160,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,50,Private Banking,Active,17-06-2021,Medium,DEFAULT,14-09-2021,SCI,SG
C100160,LE161,SP001,Zenith Manufacturing Pte Ltd,Zenith Manufacturing Pte Ltd,K,Global corporate,Active,26-01-2017,Small,DEFAULT,04-11-2020,SCI,SG
C100161,LE162,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,ME,Medium enterprises,Active,25-05-2021,Medium,DEFAULT,16-04-2023,SCI,SG
C100162,LE163,SP001,Zenith Manufacturing Pte Ltd,Zenith Manufacturing Pte Ltd,S,Own account,Active,05-07-2010,Small,DEFAULT,11-12-2011,SCI,SG
C100163,LE164,SP001,Zenith Manufacturing Pte Ltd,Zenith Manufacturing Pte Ltd,K,Global corporate,Active,21-06-2010,Medium,DEFAULT,03-06-2020,SCI,SG
C100164,LE165,SP001,Apex Solutions Pte Ltd,Apex Solutions Pte Ltd,E,Commodity Traders & Agriculture,Active,02-02-2016,Medium,DEFAULT,16-04-2017,SCI,SG
C100165,LE166,SP001,Orchid Foods Pte Ltd,Orchid Foods Pte Ltd,A,Local Corporate,Active,16-12-2012,Small,DEFAULT,18-10-2015,SCI,SG
C100166,LE167,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,30,Business Clients,Active,16-05-2018,Large,DEFAULT,13-03-2016,SCI,SG
C100167,LE168,SP001,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,30,Business Clients,Active,01-06-2010,Large,DEFAULT,12-02-2019,SCI,SG
C100168,LE169,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,MM,Middle market,Active,23-05-2010,Small,DEFAULT,05-09-2020,SCI,SG
C100169,LE170,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,HV,High value small business,Active,22-05-2005,Large,DEFAULT,02-02-2012,SCI,SG
C100170,LE171,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,HV,High value small business,Active,08-07-2020,Medium,DEFAULT,17-06-2015,SCI,SG
C100171,LE172,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,50,Private Banking,Active,12-04-2013,Medium,DEFAULT,12-08-2020,SCI,SG
C100172,LE173,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,A,Local Corporate,Active,24-09-2021,Medium,DEFAULT,06-05-2022,SCI,SG
C100173,LE174,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,K,Global corporate,Active,07-03-2015,Large,DEFAULT,29-01-2016,SCI,SG
C100174,LE175,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,A,Local Corporate,Active,16-09-2007,Medium,DEFAULT,27-04-2014,SCI,SG
C100175,LE176,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,K,Global corporate,Active,07-01-2017,Small,DEFAULT,25-02-2014,SCI,SG
C100176,LE177,SP001,Harbour Shipping Pte Ltd,Harbour Shipping Pte Ltd,ME,Medium enterprises,Active,11-11-2015,Large,DEFAULT,15-03-2016,SCI,SG
C100177,LE178,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,30,Business Clients,Dormant,04-09-2023,Medium,DEFAULT,10-05-2014,SCI,SG
C100178,LE179,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,30,Business Clients,Active,09-01-2009,Medium,DEFAULT,12-10-2016,SCI,SG
C100179,LE180,SP001,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,S,Own account,Active,08-01-2006,Medium,DEFAULT,23-03-2011,SCI,SG
C100180,LE181,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,A,Local Corporate,Active,01-11-2007,Medium,DEFAULT,04-01-2021,SCI,SG
C100181,LE182,SP001,Pacific Exports Pte Ltd,Pacific Exports Pte Ltd,HV,High value small business,Active,16-11-2017,Medium,DEFAULT,18-05-2016,SCI,SG
C100182,LE183,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,S,Own account,Active,23-08-2012,Medium,DEFAULT,19-02-2014,SCI,SG
C100183,LE184,SP001,ABC Trading Pte Ltd,ABC Trading Pte Ltd,S,Own account,Active,19-09-2015,Small,DEFAULT,23-07-2012,SCI,SG
C100184,LE185,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,50,Private Banking,Active,30-08-2006,Large,DEFAULT,10-12-2022,SCI,SG
C100185,LE186,SP001,ABC Trading Pte Ltd,ABC Trading Pte Ltd,30,Business Clients,Active,12-03-2023,Large,DEFAULT,16-08-2022,SCI,SG
C100186,LE187,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,30,Business Clients,Active,27-07-2010,Medium,DEFAULT,28-08-2012,SCI,SG
C100187,LE188,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,30,Business Clients,Active,26-09-2022,Medium,DEFAULT,15-11-2023,SCI,SG
C100188,LE189,SP001,Evergreen Commodities Pte Ltd,Evergreen Commodities Pte Ltd,MM,Middle market,Active,14-07-2013,Large,DEFAULT,08-02-2020,SCI,SG
C100189,LE190,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,MM,Middle market,Active,15-03-2018,Medium,DEFAULT,14-08-2019,SCI,SG
C100190,LE191,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,30,Business Clients,Active,09-05-2006,Medium,DEFAULT,04-09-2023,SCI,SG
C100191,LE192,SP001,Pacific Exports Pte Ltd,Pacific Exports Pte Ltd,K,Global corporate,Active,30-08-2009,Small,DEFAULT,25-09-2014,SCI,SG
C100192,LE193,SP001,Zenith Manufacturing Pte Ltd,Zenith Manufacturing Pte Ltd,ME,Medium enterprises,Active,10-07-2008,Small,DEFAULT,19-05-2015,SCI,SG
C100193,LE194,SP001,Orchid Foods Pte Ltd,Orchid Foods Pte Ltd,A,Local Corporate,Active,06-07-2008,Large,DEFAULT,22-01-2010,SCI,SG
C100194,LE195,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,ME,Medium enterprises,Active,27-04-2018,Small,DEFAULT,16-07-2020,SCI,SG
C100195,LE196,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,S,Own account,Active,19-06-2011,Medium,DEFAULT,05-05-2016,SCI,SG
C100196,LE197,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,A,Local Corporate,Active,28-03-2010,Small,DEFAULT,08-12-2015,SCI,SG
C100197,LE198,SP001,Harbour Shipping Pte Ltd,Harbour Shipping Pte Ltd,A,Local Corporate,Active,20-03-2017,Small,DEFAULT,16-01-2015,SCI,SG
C100198,LE199,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,MM,Middle market,Active,17-07-2023,Medium,DEFAULT,11-03-2013,SCI,SG
C100199,LE200,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,ME,Medium enterprises,Active,12-10-2022,Small,DEFAULT,24-11-2016,SCI,SG
C100200,LE201,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,30,Business Clients,Active,07-07-2015,Small,DEFAULT,27-10-2016,SCI,SG
C100201,LE202,SP001,Apex Solutions Pte Ltd,Apex Solutions Pte Ltd,K,Global corporate,Active,23-03-2016,Small,DEFAULT,10-02-2022,SCI,SG
C100202,LE203,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,A,Local Corporate,Active,01-06-2018,Small,DEFAULT,23-11-2010,SCI,SG
C100203,LE204,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,A,Local Corporate,Active,17-07-2018,Large,DEFAULT,14-08-2015,SCI,SG
C100204,LE205,SP001,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE Pte Ltd,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE Pte Ltd,N,Financial Institution,Active,02-10-2023,Large,DEFAULT,26-11-2022,SCI,SG
C100205,LE206,SP001,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,A,Local Corporate,Active,17-01-2011,Small,DEFAULT,04-12-2022,SCI,SG
C100206,LE207,SP001,ABC Trading Pte Ltd,ABC Trading Pte Ltd,S,Own account,Active,06-12-2008,Medium,DEFAULT,21-07-2020,SCI,SG
C100207,LE208,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,K,Global corporate,Active,26-01-2009,Medium,DEFAULT,17-02-2023,SCI,SG
C100208,LE209,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,A,Local Corporate,Active,12-01-2016,Medium,DEFAULT,18-01-2012,SCI,SG
C100209,LE210,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,ME,Medium enterprises,Active,23-06-2012,Small,DEFAULT,15-03-2017,SCI,SG
C100210,LE211,SP001,Pacific Exports Pte Ltd,Pacific Exports Pte Ltd,MM,Middle market,Active,25-05-2012,Small,DEFAULT,27-03-2019,SCI,SG
C100211,LE212,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,30,Business Clients,Active,25-12-2013,Medium,DEFAULT,04-05-2022,SCI,SG
C100212,LE213,SP001,ABC Trading Pte Ltd,ABC Trading Pte Ltd,30,Business Clients,Active,21-01-2012,Medium,DEFAULT,30-08-2015,SCI,SG
C100213,LE214,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,E,Commodity Traders & Agriculture,Active,30-04-2022,Small,DEFAULT,25-01-2019,SCI,SG
C100214,LE215,SP001,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,A,Local Corporate,Active,09-04-2014,Large,DEFAULT,21-03-2011,SCI,SG
C100215,LE216,SP001,Harbour Shipping Pte Ltd,Harbour Shipping Pte Ltd,30,Business Clients,Active,19-12-2018,Small,DEFAULT,07-03-2021,SCI,SG
C100216,LE217,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,K,Global corporate,Active,26-07-2009,Large,DEFAULT,28-12-2015,SCI,SG
C100217,LE218,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,30,Business Clients,Active,30-10-2014,Small,DEFAULT,14-11-2020,SCI,SG
C100218,LE219,SP001,Pacific Exports Pte Ltd,Pacific Exports Pte Ltd,30,Business Clients,Active,18-02-2019,Small,DEFAULT,28-08-2023,SCI,SG
C100219,LE220,SP001,Evergreen Commodities Pte Ltd,Evergreen Commodities Pte Ltd,ME,Medium enterprises,Active,21-12-2011,Large,DEFAULT,10-05-2022,SCI,SG
C100220,LE221,SP001,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,30,Business Clients,Active,15-11-2023,Small,DEFAULT,18-07-2012,SCI,SG
C100221,LE222,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,A,Local Corporate,Active,13-07-2019,Medium,DEFAULT,15-06-2013,SCI,SG
C100222,LE223,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,MM,Middle market,Active,19-07-2011,Small,DEFAULT,31-05-2021,SCI,SG
C100223,LE224,SP001,Zenith Manufacturing Pte Ltd,Zenith Manufacturing Pte Ltd,S,Own account,Active,28-10-2015,Small,DEFAULT,04-08-2020,SCI,SG
C100224,LE225,SP001,Evergreen Commodities Pte Ltd,Evergreen Commodities Pte Ltd,A,Local Corporate,Active,30-03-2008,Large,DEFAULT,09-08-2018,SCI,SG
C100225,LE226,SP001,Harbour Shipping Pte Ltd,Harbour Shipping Pte Ltd,MM,Middle market,Active,26-05-2016,Medium,DEFAULT,23-01-2013,SCI,SG
C100226,LE227,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,E,Commodity Traders & Agriculture,Active,20-09-2022,Small,DEFAULT,23-04-2019,SCI,SG
C100227,LE228,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,30,Business Clients,Active,22-05-2016,Medium,DEFAULT,29-12-2015,SCI,SG
C100228,LE229,SP001,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE Pte Ltd,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE Pte Ltd,30,Business Clients,Active,02-03-2018,Medium,DEFAULT,03-01-2023,SCI,SG
C100229,LE230,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,30,Business Clients,Active,07-01-2015,Large,DEFAULT,30-01-2022,SCI,SG
C100230,LE231,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,30,Business Clients,Active,19-05-2017,Medium,DEFAULT,10-03-2022,SCI,SG
C100231,LE232,SP001,Apex Solutions Pte Ltd,Apex Solutions Pte Ltd,ME,Medium enterprises,Active,21-03-2012,Medium,DEFAULT,26-03-2014,SCI,SG
C100232,LE233,SP001,Evergreen Commodities Pte Ltd,Evergreen Commodities Pte Ltd,S,Own account,Active,29-03-2010,Medium,DEFAULT,20-03-2019,SCI,SG
C100233,LE234,SP001,ABC Trading Pte Ltd,ABC Trading Pte Ltd,A,Local Corporate,Active,11-08-2015,Small,DEFAULT,21-07-2018,SCI,SG
C100234,LE235,SP001,Apex Solutions Pte Ltd,Apex Solutions Pte Ltd,A,Local Corporate,Dormant,10-10-2022,Small,DEFAULT,31-05-2013,SCI,SG
C100235,LE236,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,30,Business Clients,Active,01-11-2007,Small,DEFAULT,07-04-2021,SCI,SG
C100236,LE237,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,30,Business Clients,Active,15-12-2023,Small,DEFAULT,16-11-2019,SCI,SG
C100237,LE238,SP001,Pacific Exports Pte Ltd,Pacific Exports Pte Ltd,K,Global corporate,Active,02-04-2015,Small,DEFAULT,06-05-2010,SCI,SG
C100238,LE239,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,30,Business Clients,Active,08-09-2019,Medium,DEFAULT,18-06-2013,SCI,SG
C100239,LE240,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,S,Own account,Active,12-12-2010,Medium,DEFAULT,05-08-2017,SCI,SG
C100240,LE241,SP001,Apex Solutions Pte Ltd,Apex Solutions Pte Ltd,K,Global corporate,Active,15-05-2012,Medium,DEFAULT,20-12-2021,SCI,SG
C100241,LE242,SP001,Apex Solutions Pte Ltd,Apex Solutions Pte Ltd,HV,High value small business,Active,22-01-2019,Medium,DEFAULT,11-12-2020,SCI,SG
C100242,LE243,SP001,ABC Trading Pte Ltd,ABC Trading Pte Ltd,K,Global corporate,Active,08-04-2010,Small,DEFAULT,12-06-2016,SCI,SG
C100243,LE244,SP001,Evergreen Commodities Pte Ltd,Evergreen Commodities Pte Ltd,30,Business Clients,Active,26-09-2014,Medium,DEFAULT,17-03-2012,SCI,SG
C100244,LE245,SP001,Pacific Exports Pte Ltd,Pacific Exports Pte Ltd,S,Own account,Active,26-07-2020,Small,DEFAULT,19-09-2016,SCI,SG
C100245,LE246,SP001,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE Pte Ltd,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE Pte Ltd,HV,High value small business,Active,01-08-2011,Medium,DEFAULT,15-01-2018,SCI,SG
C100246,LE247,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,A,Local Corporate,Active,24-06-2010,Large,DEFAULT,30-11-2021,SCI,SG
C100247,LE248,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,HV,High value small business,Active,11-10-2022,Medium,DEFAULT,15-01-2014,SCI,SG
C100248,LE249,SP001,Orchid Foods Pte Ltd,Orchid Foods Pte Ltd,K,Global corporate,Active,02-09-2018,Large,DEFAULT,31-07-2018,SCI,SG
C100249,LE250,SP001,Evergreen Commodities Pte Ltd,Evergreen Commodities Pte Ltd,S,Own account,Active,30-01-2018,Small,DEFAULT,18-03-2013,SCI,SG
C100250,LE251,SP001,Evergreen Commodities Pte Ltd,Evergreen Commodities Pte Ltd,ME,Medium enterprises,Active,12-09-2010,Medium,DEFAULT,22-04-2020,SCI,SG
C100251,LE252,SP001,Zenith Manufacturing Pte Ltd,Zenith Manufacturing Pte Ltd,A,Local Corporate,Active,18-01-2023,Small,DEFAULT,08-06-2020,SCI,SG
C100252,LE253,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,ME,Medium enterprises,Active,18-07-2008,Large,DEFAULT,29-08-2011,SCI,SG
C100253,LE254,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,N,Financial Institution,Active,07-03-2018,Small,DEFAULT,16-09-2016,SCI,SG
C100254,LE255,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,S,Own account,Active,01-04-2015,Small,DEFAULT,10-10-2016,SCI,SG
C100255,LE256,SP001,Harbour Shipping Pte Ltd,Harbour Shipping Pte Ltd,K,Global corporate,Dormant,03-11-2015,Medium,DEFAULT,23-05-2012,SCI,SG
C100256,LE257,SP001,Evergreen Commodities Pte Ltd,Evergreen Commodities Pte Ltd,NA,Not applicable,Active,19-01-2013,Small,DEFAULT,22-11-2022,SCI,SG
C100257,LE258,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,30,Business Clients,Dormant,16-08-2011,Large,DEFAULT,29-06-2010,SCI,SG
C100258,LE259,SP001,Apex Solutions Pte Ltd,Apex Solutions Pte Ltd,A,Local Corporate,Active,11-09-2017,Small,DEFAULT,06-02-2011,SCI,SG
C100259,LE260,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,S,Own account,Active,03-06-2011,Large,DEFAULT,01-03-2015,SCI,SG
C100260,LE261,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,K,Global corporate,Active,07-04-2009,Medium,DEFAULT,05-12-2023,SCI,SG
C100261,LE262,SP001,Zenith Manufacturing Pte Ltd,Zenith Manufacturing Pte Ltd,S,Own account,Active,03-03-2021,Small,DEFAULT,25-01-2013,SCI,SG
C100262,LE263,SP001,Pacific Exports Pte Ltd,Pacific Exports Pte Ltd,MM,Middle market,Active,01-07-2019,Medium,DEFAULT,19-11-2010,SCI,SG
C100263,LE264,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,E,Commodity Traders & Agriculture,Active,01-10-2005,Medium,DEFAULT,31-12-2022,SCI,SG
C100264,LE265,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,30,Business Clients,Active,09-01-2007,Small,DEFAULT,14-08-2016,SCI,SG
C100265,LE266,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,MM,Middle market,Active,09-12-2008,Small,DEFAULT,03-07-2014,SCI,SG
C100266,LE267,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,S,Own account,Active,17-03-2013,Medium,DEFAULT,27-11-2021,SCI,SG
C100267,LE268,SP001,Zenith Manufacturing Pte Ltd,Zenith Manufacturing Pte Ltd,ME,Medium enterprises,Active,07-10-2010,Small,DEFAULT,22-10-2020,SCI,SG
C100268,LE269,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,MM,Middle market,Active,06-08-2012,Medium,DEFAULT,01-08-2012,SCI,SG
C100269,LE270,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,HV,High value small business,Active,28-02-2008,Large,DEFAULT,23-01-2015,SCI,SG
C100270,LE271,SP001,Apex Solutions Pte Ltd,Apex Solutions Pte Ltd,S,Own account,Active,18-01-2023,Medium,DEFAULT,02-07-2022,SCI,SG
C100271,LE272,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,A,Local Corporate,Active,07-11-2013,Medium,DEFAULT,25-04-2010,SCI,SG
C100272,LE273,SP001,Zenith Manufacturing Pte Ltd,Zenith Manufacturing Pte Ltd,K,Global corporate,Active,15-03-2015,Medium,DEFAULT,08-04-2018,SCI,SG
C100273,LE274,SP001,Zenith Manufacturing Pte Ltd,Zenith Manufacturing Pte Ltd,30,Business Clients,Active,13-06-2023,Medium,DEFAULT,02-05-2018,SCI,SG
C100274,LE275,SP001,Pacific Exports Pte Ltd,Pacific Exports Pte Ltd,K,Global corporate,Active,30-07-2015,Small,DEFAULT,25-07-2010,SCI,SG
C100275,LE276,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,K,Global corporate,Active,19-12-2009,Small,DEFAULT,02-06-2011,SCI,SG
C100276,LE277,SP001,Pioneer Energy Pte Ltd,Pioneer Energy Pte Ltd,K,Global corporate,Active,12-10-2011,Medium,DEFAULT,27-02-2019,SCI,SG
C100277,LE278,SP001,Pacific Exports Pte Ltd,Pacific Exports Pte Ltd,MM,Middle market,Active,01-11-2005,Medium,DEFAULT,29-10-2016,SCI,SG
C100278,LE279,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,30,Business Clients,Active,08-04-2010,Large,DEFAULT,21-01-2022,SCI,SG
C100279,LE280,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,ME,Medium enterprises,Active,28-04-2013,Medium,DEFAULT,12-02-2022,SCI,SG
C100280,LE281,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,ME,Medium enterprises,Active,19-04-2021,Medium,DEFAULT,19-06-2013,SCI,SG
C100281,LE282,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,30,Business Clients,Active,13-09-2023,Large,DEFAULT,22-12-2020,SCI,SG
C100282,LE283,SP001,Nova Retail Pte Ltd,Nova Retail Pte Ltd,A,Local Corporate,Active,11-04-2011,Medium,DEFAULT,26-09-2010,SCI,SG
C100283,LE284,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,A,Local Corporate,Active,22-12-2014,Medium,DEFAULT,19-04-2015,SCI,SG
C100284,LE285,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,N,Financial Institution,Active,19-05-2020,Medium,DEFAULT,29-03-2018,SCI,SG
C100285,LE286,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,K,Global corporate,Active,11-03-2011,Small,DEFAULT,04-04-2014,SCI,SG
C100286,LE287,SP001,Pacific Exports Pte Ltd,Pacific Exports Pte Ltd,A,Local Corporate,Active,27-06-2023,Medium,DEFAULT,14-03-2020,SCI,SG
C100287,LE288,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,MM,Middle market,Active,24-05-2019,Small,DEFAULT,24-05-2023,SCI,SG
C100288,LE289,SP001,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE Pte Ltd,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE Pte Ltd,30,Business Clients,Active,29-10-2007,Small,DEFAULT,31-08-2022,SCI,SG
C100289,LE290,SP001,Harbour Shipping Pte Ltd,Harbour Shipping Pte Ltd,HV,High value small business,Active,01-03-2022,Medium,DEFAULT,07-06-2022,SCI,SG
C100290,LE291,SP001,Harbour Shipping Pte Ltd,Harbour Shipping Pte Ltd,HV,High value small business,Active,28-03-2023,Small,DEFAULT,24-03-2015,SCI,SG
C100291,LE292,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,HV,High value small business,Active,09-09-2022,Medium,DEFAULT,15-05-2023,SCI,SG
C100292,LE293,SP001,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE Pte Ltd,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE Pte Ltd,K,Global corporate,Dormant,01-12-2007,Medium,DEFAULT,12-02-2022,SCI,SG
C100293,LE294,SP001,Zenith Manufacturing Pte Ltd,Zenith Manufacturing Pte Ltd,30,Business Clients,Active,20-06-2007,Large,DEFAULT,31-07-2010,SCI,SG
C100294,LE295,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,30,Business Clients,Active,20-09-2022,Large,DEFAULT,04-05-2015,SCI,SG
C100295,LE296,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,30,Business Clients,Active,14-12-2010,Medium,DEFAULT,06-03-2011,SCI,SG
C100296,LE297,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,50,Private Banking,Active,19-10-2016,Medium,DEFAULT,20-07-2012,SCI,SG
C100297,LE298,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,N,Financial Institution,Active,14-06-2022,Medium,DEFAULT,13-02-2018,SCI,SG
C100298,LE299,SP001,Pacific Exports Pte Ltd,Pacific Exports Pte Ltd,ME,Medium enterprises,Active,20-12-2009,Large,DEFAULT,18-10-2023,SCI,SG
C100299,LE300,SP001,ABC Trading Pte Ltd,ABC Trading Pte Ltd,50,Private Banking,Active,12-10-2019,Large,DEFAULT,11-09-2021,SCI,SG
C100300,LE301,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,50,Private Banking,Active,13-09-2005,Medium,DEFAULT,14-05-2011,SCI,SG
C100301,LE302,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,50,Private Banking,Active,25-07-2014,Large,DEFAULT,03-06-2012,SCI,SG
C100302,LE303,SP001,Vertex Finance Pte Ltd,Vertex Finance Pte Ltd,30,Business Clients,Active,13-12-2014,Medium,DEFAULT,26-08-2011,SCI,SG
C100303,LE304,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,A,Local Corporate,Active,30-04-2008,Medium,DEFAULT,23-06-2011,SCI,SG
C100304,LE305,SP001,Lotus Capital Pte Ltd,Lotus Capital Pte Ltd,K,Global corporate,Active,15-03-2019,Medium,DEFAULT,17-02-2023,SCI,SG
C100305,LE306,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,30,Business Clients,Active,26-05-2018,Small,DEFAULT,25-11-2021,SCI,SG
C100306,LE307,SP001,Merlion Holdings Pte Ltd,Merlion Holdings Pte Ltd,K,Global corporate,Active,31-07-2018,Large,DEFAULT,26-08-2019,SCI,SG
C100307,LE308,SP001,Pacific Exports Pte Ltd,Pacific Exports Pte Ltd,MM,Middle market,Active,27-07-2007,Small,DEFAULT,14-05-2022,SCI,SG
C100308,LE309,SP001,Harbour Shipping Pte Ltd,Harbour Shipping Pte Ltd,30,Business Clients,Active,15-02-2010,Medium,DEFAULT,13-04-2019,SCI,SG
C100309,LE310,SP001,Maple Investments Pte Ltd,Maple Investments Pte Ltd,MM,Middle market,Active,11-12-2013,Small,DEFAULT,01-05-2019,SCI,SG
C100310,LE311,SP001,Pacific Exports Pte Ltd,Pacific Exports Pte Ltd,50,Private Banking,Active,05-01-2012,Medium,DEFAULT,20-09-2015,SCI,SG
C100311,LE312,SP001,Cedar Technologies Pte Ltd,Cedar Technologies Pte Ltd,A,Local Corporate,Active,28-05-2020,Medium,DEFAULT,21-08-2020,SCI,SG
C100312,LE313,SP001,Sunrise Logistics Pte Ltd,Sunrise Logistics Pte Ltd,K,Global corporate,Active,01-12-2006,Medium,DEFAULT,03-02-2012,SCI,SG
